Date,time,Wind Speed(m/s),Wind Direction(degree),Atmospheric Temperature(°C),Atmospheric Humidity(%),24-hour Cumulative Rainfall(mm/24h),Solar Radiation(W/m2)
2026-06-09,00:53:31,0.0,0,15.2,63.3,0.0,0
2026-06-09,00:54:31,0.0,0,15.2,63.3,0.0,0
2026-06-09,00:55:31,0.0,0,15.2,63.3,0.0,0
2026-06-09,00:56:31,0.0,0,15.2,63.3,0.0,0
2026-06-09,00:57:31,0.0,0,15.2,63.3,0.0,0
2026-06-09,00:58:31,0.0,0,15.2,63.3,0.0,0
2026-06-09,00:59:31,0.0,0,15.2,63.3,0.0,0
2026-06-09,01:00:31,0.0,0,15.2,63.3,0.0,0
2026-06-09,01:01:31,0.0,0,15.2,63.2,0.0,0
2026-06-09,01:02:31,0.0,0,15.2,63.3,0.0,0
2026-06-09,01:03:31,0.0,0,15.2,63.3,0.0,0
2026-06-09,01:04:31,0.0,0,15.2,63.2,0.0,0
2026-06-09,01:05:31,0.0,0,15.2,63.2,0.0,0
2026-06-09,01:06:32,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:07:31,0.0,0,15.2,63.3,0.0,0
2026-06-09,01:08:32,0.0,0,15.2,63.3,0.0,0
2026-06-09,01:09:32,0.0,0,15.2,63.3,0.0,0
2026-06-09,01:10:32,0.0,0,15.2,63.2,0.0,0
2026-06-09,01:11:32,0.0,0,15.1,63.2,0.0,0
2026-06-09,01:12:32,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:13:32,0.0,0,15.2,63.2,0.0,0
2026-06-09,01:14:32,0.0,0,15.2,63.2,0.0,0
2026-06-09,01:15:32,0.0,0,15.1,63.2,0.0,0
2026-06-09,01:16:32,0.0,0,15.2,63.2,0.0,0
2026-06-09,01:17:32,0.0,0,15.2,63.2,0.0,0
2026-06-09,01:18:32,0.0,0,15.2,63.2,0.0,0
2026-06-09,01:19:32,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:20:32,0.0,0,15.2,63.2,0.0,0
2026-06-09,01:21:33,0.0,0,15.2,63.2,0.0,0
2026-06-09,01:22:32,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:23:33,0.0,0,15.2,63.2,0.0,0
2026-06-09,01:24:33,0.0,0,15.2,63.2,0.0,0
2026-06-09,01:25:33,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:26:33,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:27:33,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:28:33,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:29:33,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:30:33,0.0,0,15.2,63.2,0.0,0
2026-06-09,01:31:33,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:32:33,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:33:33,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:34:33,0.0,0,15.2,63.2,0.0,0
2026-06-09,01:35:33,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:36:33,0.0,0,15.2,63.2,0.0,0
2026-06-09,01:37:33,0.0,0,15.2,63.2,0.0,0
2026-06-09,01:38:33,0.0,0,15.1,63.1,0.0,0
2026-06-09,01:39:33,0.0,0,15.2,63.2,0.0,0
2026-06-09,01:40:34,0.0,0,15.2,63.2,0.0,0
2026-06-09,01:41:34,0.0,0,15.2,63.2,0.0,0
2026-06-09,01:42:34,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:43:34,0.0,0,15.1,63.2,0.0,0
2026-06-09,01:44:34,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:45:34,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:46:34,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:47:34,0.0,0,15.1,63.1,0.0,0
2026-06-09,01:48:34,0.0,0,15.1,63.1,0.0,0
2026-06-09,01:49:34,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:50:34,0.0,0,15.1,63.0,0.0,0
2026-06-09,01:51:34,0.0,0,15.2,63.2,0.0,0
2026-06-09,01:52:34,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:53:34,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:54:34,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:55:35,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:56:35,0.0,0,15.2,63.1,0.0,0
2026-06-09,01:57:35,0.0,0,15.1,63.0,0.0,0
2026-06-09,01:58:35,0.0,0,15.1,63.1,0.0,0
2026-06-09,01:59:35,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:00:35,0.0,0,15.1,63.1,0.0,0
2026-06-09,02:01:35,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:02:35,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:03:35,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:04:35,0.0,0,15.2,63.0,0.0,0
2026-06-09,02:05:35,0.0,0,15.2,63.0,0.0,0
2026-06-09,02:06:35,0.0,0,15.2,63.0,0.0,0
2026-06-09,02:07:35,0.0,0,15.1,63.0,0.0,0
2026-06-09,02:08:35,0.0,0,15.1,63.1,0.0,0
2026-06-09,02:09:35,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:10:36,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:11:35,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:12:36,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:13:36,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:14:36,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:15:36,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:16:36,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:17:36,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:18:36,0.0,0,15.2,63.0,0.0,0
2026-06-09,02:19:36,0.0,0,15.1,63.1,0.0,0
2026-06-09,02:20:36,0.0,0,15.1,63.1,0.0,0
2026-06-09,02:21:36,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:22:36,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:23:36,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:24:36,0.0,0,15.2,63.0,0.0,0
2026-06-09,02:25:36,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:26:36,0.0,0,15.1,63.1,0.0,0
2026-06-09,02:27:37,0.0,0,15.1,63.1,0.0,0
2026-06-09,02:28:37,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:29:37,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:30:37,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:31:37,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:32:37,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:33:37,0.0,0,15.2,63.0,0.0,0
2026-06-09,02:34:37,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:35:37,0.0,0,15.1,63.1,0.0,0
2026-06-09,02:36:37,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:37:37,0.0,0,15.1,63.1,0.0,0
2026-06-09,02:38:37,0.0,0,15.1,63.1,0.0,0
2026-06-09,02:39:37,0.0,0,15.1,63.0,0.0,0
2026-06-09,02:40:37,0.0,0,15.2,63.2,0.0,0
2026-06-09,02:41:37,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:42:37,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:43:38,0.0,0,15.1,63.1,0.0,0
2026-06-09,02:44:38,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:45:38,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:46:38,0.0,0,15.2,63.0,0.0,0
2026-06-09,02:47:38,0.0,0,15.1,63.1,0.0,0
2026-06-09,02:48:38,0.0,0,15.1,63.0,0.0,0
2026-06-09,02:49:38,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:50:38,0.0,0,15.1,63.1,0.0,0
2026-06-09,02:51:38,0.0,0,15.1,63.0,0.0,0
2026-06-09,02:52:38,0.0,0,15.1,63.0,0.0,0
2026-06-09,02:53:38,0.0,0,15.2,63.0,0.0,0
2026-06-09,02:54:38,0.0,0,15.2,63.0,0.0,0
2026-06-09,02:55:38,0.0,0,15.1,63.0,0.0,0
2026-06-09,02:56:38,0.0,0,15.1,63.1,0.0,0
2026-06-09,02:57:38,0.0,0,15.1,63.0,0.0,0
2026-06-09,02:58:38,0.0,0,15.2,63.1,0.0,0
2026-06-09,02:59:39,0.0,0,15.2,63.1,0.0,0
2026-06-09,03:00:39,0.0,0,15.1,63.1,0.0,0
2026-06-09,03:01:39,0.0,0,15.2,63.1,0.0,0
2026-06-09,03:02:39,0.0,0,15.2,63.0,0.0,0
2026-06-09,03:03:39,0.0,0,15.1,63.1,0.0,0
2026-06-09,03:04:39,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:05:39,0.0,0,15.2,63.0,0.0,0
2026-06-09,03:06:39,0.0,0,15.2,63.1,0.0,0
2026-06-09,03:07:39,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:08:39,0.0,0,15.2,63.0,0.0,0
2026-06-09,03:09:39,0.0,0,15.2,63.0,0.0,0
2026-06-09,03:10:39,0.0,0,15.2,63.0,0.0,0
2026-06-09,03:11:39,0.0,0,15.2,63.0,0.0,0
2026-06-09,03:12:39,0.0,0,15.2,63.0,0.0,0
2026-06-09,03:13:39,0.0,0,15.2,63.0,0.0,0
2026-06-09,03:14:40,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:15:40,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:16:40,0.0,0,15.1,63.1,0.0,0
2026-06-09,03:17:40,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:18:40,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:19:40,0.0,0,15.2,63.1,0.0,0
2026-06-09,03:20:40,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:21:40,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:22:40,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:23:40,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:24:40,0.0,0,15.2,63.1,0.0,0
2026-06-09,03:25:40,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:26:40,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:27:40,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:28:40,0.0,0,15.2,63.0,0.0,0
2026-06-09,03:29:41,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:30:41,0.0,0,15.1,63.1,0.0,0
2026-06-09,03:31:41,0.0,0,15.1,63.1,0.0,0
2026-06-09,03:32:41,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:33:41,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:34:41,0.0,0,15.2,63.0,0.0,0
2026-06-09,03:35:41,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:36:41,0.0,0,15.1,63.1,0.0,0
2026-06-09,03:37:41,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:38:41,0.0,0,15.2,63.0,0.0,0
2026-06-09,03:39:41,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:40:41,0.0,0,15.1,63.1,0.0,0
2026-06-09,03:41:41,0.0,0,15.1,63.1,0.0,0
2026-06-09,03:42:41,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:43:41,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:44:41,0.0,0,15.1,63.1,0.0,0
2026-06-09,03:45:42,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:46:42,0.0,0,15.1,63.1,0.0,0
2026-06-09,03:47:42,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:48:42,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:49:42,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:50:42,0.0,0,15.2,63.1,0.0,0
2026-06-09,03:51:42,0.0,0,15.1,63.1,0.0,0
2026-06-09,03:52:42,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:53:42,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:54:42,0.0,0,15.1,63.1,0.0,0
2026-06-09,03:55:42,0.0,0,15.1,63.1,0.0,0
2026-06-09,03:56:42,0.0,0,15.1,63.1,0.0,0
2026-06-09,03:57:42,0.0,0,15.1,63.0,0.0,0
2026-06-09,03:58:42,0.0,0,15.1,63.1,0.0,0
2026-06-09,03:59:42,0.0,0,15.2,63.1,0.0,0
2026-06-09,04:00:43,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:01:42,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:02:43,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:03:43,0.0,0,15.1,63.0,0.0,0
2026-06-09,04:04:43,0.0,0,15.1,63.0,0.0,0
2026-06-09,04:05:43,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:06:43,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:07:43,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:08:43,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:09:43,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:10:43,0.0,0,15.1,63.0,0.0,0
2026-06-09,04:11:43,0.0,0,15.1,63.0,0.0,0
2026-06-09,04:12:43,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:13:43,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:14:43,0.0,0,15.1,63.0,0.0,0
2026-06-09,04:15:43,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:16:43,0.0,0,15.1,63.0,0.0,0
2026-06-09,04:17:43,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:18:44,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:19:44,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:20:44,0.0,0,15.1,63.0,0.0,0
2026-06-09,04:21:44,0.0,0,15.1,63.0,0.0,0
2026-06-09,04:22:44,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:23:44,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:24:44,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:25:44,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:26:44,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:27:44,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:28:44,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:29:44,0.0,0,15.1,63.0,0.0,0
2026-06-09,04:30:44,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:31:44,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:32:44,0.0,0,15.1,63.0,0.0,0
2026-06-09,04:33:45,0.0,0,15.1,63.2,0.0,0
2026-06-09,04:34:45,0.0,0,15.1,63.0,0.0,0
2026-06-09,04:35:45,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:36:45,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:37:45,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:38:45,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:39:45,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:40:45,0.0,0,15.1,63.2,0.0,0
2026-06-09,04:41:45,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:42:45,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:43:45,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:44:45,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:45:45,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:46:45,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:47:45,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:48:45,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:49:46,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:50:46,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:51:46,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:52:46,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:53:46,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:54:46,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:55:46,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:56:46,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:57:46,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:58:46,0.0,0,15.1,63.1,0.0,0
2026-06-09,04:59:46,0.0,0,15.1,63.1,0.0,0
2026-06-09,05:00:46,0.0,0,15.1,63.1,0.0,0
2026-06-09,05:01:46,0.0,0,15.1,63.1,0.0,0
2026-06-09,05:02:46,0.0,0,15.1,63.1,0.0,0
2026-06-09,05:03:46,0.0,0,15.1,63.0,0.0,0
2026-06-09,05:04:47,0.0,0,15.1,63.0,0.0,0
2026-06-09,05:05:47,0.0,0,15.1,63.0,0.0,0
2026-06-09,05:06:47,0.0,0,15.1,62.9,0.0,0
2026-06-09,05:07:47,0.0,0,15.1,63.0,0.0,0
2026-06-09,05:08:47,0.0,0,15.1,62.9,0.0,0
2026-06-09,05:09:47,0.0,0,15.1,62.9,0.0,0
2026-06-09,05:10:47,0.0,0,15.1,63.0,0.0,0
2026-06-09,05:11:47,0.0,0,15.1,63.0,0.0,0
2026-06-09,05:12:47,0.0,0,15.1,63.0,0.0,0
2026-06-09,05:13:47,0.0,0,15.1,63.0,0.0,0
2026-06-09,05:14:47,0.0,0,15.1,63.0,0.0,0
2026-06-09,05:15:47,0.0,0,15.1,63.0,0.0,0
2026-06-09,05:16:47,0.0,0,15.1,62.9,0.0,0
2026-06-09,05:17:48,0.0,0,15.1,63.0,0.0,0
2026-06-09,05:18:47,0.0,0,15.1,63.0,0.0,0
2026-06-09,05:19:48,0.0,0,15.0,62.9,0.0,0
2026-06-09,05:20:48,0.0,0,15.0,63.0,0.0,0
2026-06-09,05:21:48,0.0,0,15.1,62.9,0.0,0
2026-06-09,05:22:48,0.0,0,15.1,63.0,0.0,0
2026-06-09,05:23:48,0.0,0,15.0,62.9,0.0,0
2026-06-09,05:24:48,0.0,0,15.1,62.9,0.0,0
2026-06-09,05:25:48,0.0,0,15.1,62.9,0.0,0
2026-06-09,05:26:48,0.0,0,15.1,63.0,0.0,0
2026-06-09,05:27:48,0.0,0,15.0,62.9,0.0,0
2026-06-09,05:28:48,0.0,0,15.1,63.0,0.0,0
2026-06-09,05:29:48,0.0,0,15.1,62.9,0.0,0
2026-06-09,05:30:48,0.0,0,15.0,62.9,0.0,0
2026-06-09,05:31:48,0.0,0,15.1,62.9,0.0,0
2026-06-09,05:32:48,0.0,0,15.1,62.9,0.0,0
2026-06-09,05:33:48,0.0,0,15.0,63.0,0.0,0
2026-06-09,05:34:48,0.0,0,15.0,62.9,0.0,0
2026-06-09,05:35:49,0.0,0,15.1,63.0,0.0,0
2026-06-09,05:36:48,0.0,0,15.1,62.9,0.0,0
2026-06-09,05:37:49,0.0,0,15.1,62.9,0.0,0
2026-06-09,05:38:49,0.0,0,15.0,62.9,0.0,0
2026-06-09,05:39:49,0.0,0,15.0,62.9,0.0,0
2026-06-09,05:40:49,0.0,0,15.0,63.0,0.0,0
2026-06-09,05:41:49,0.0,0,15.0,63.0,0.0,0
2026-06-09,05:42:49,0.0,0,15.1,62.9,0.0,0
2026-06-09,05:43:49,0.0,0,15.0,62.9,0.0,0
2026-06-09,05:44:49,0.0,0,15.0,63.0,0.0,0
2026-06-09,05:45:49,0.0,0,15.0,63.0,0.0,0
2026-06-09,05:46:49,0.0,0,15.0,62.9,0.0,0
2026-06-09,05:47:49,0.0,0,15.0,62.9,0.0,0
2026-06-09,05:48:49,0.0,0,15.0,62.9,0.0,0
2026-06-09,05:49:49,0.0,0,15.1,62.9,0.0,0
2026-06-09,05:50:49,0.0,0,15.0,62.9,0.0,0
2026-06-09,05:51:50,0.0,0,15.0,62.9,0.0,0
2026-06-09,05:52:50,0.0,0,15.1,63.0,0.0,0
2026-06-09,05:53:50,0.0,0,15.0,63.0,0.0,0
2026-06-09,05:54:50,0.0,0,15.0,62.9,0.0,0
2026-06-09,05:55:50,0.0,0,15.0,62.9,0.0,0
2026-06-09,05:56:50,0.0,0,15.0,62.9,0.0,0
2026-06-09,05:57:50,0.0,0,15.1,63.0,0.0,0
2026-06-09,05:58:50,0.0,0,15.0,62.9,0.0,0
2026-06-09,05:59:50,0.0,0,15.1,62.9,0.0,0
2026-06-09,06:00:50,0.0,0,15.0,62.9,0.0,0
2026-06-09,06:01:50,0.0,0,15.0,63.0,0.0,0
2026-06-09,06:02:50,0.0,0,15.0,63.0,0.0,0
2026-06-09,06:03:50,0.0,0,15.1,63.0,0.0,0
2026-06-09,06:04:51,0.0,0,15.0,63.0,0.0,0
2026-06-09,06:05:51,0.0,0,15.0,63.0,0.0,0
2026-06-09,06:06:51,0.0,0,15.1,63.0,0.0,0
2026-06-09,06:07:51,0.0,0,15.1,62.9,0.0,0
2026-06-09,06:08:51,0.0,0,15.0,62.9,0.0,0
2026-06-09,06:09:51,0.0,0,15.0,62.9,0.0,0
2026-06-09,06:10:51,0.0,0,15.0,62.8,0.0,0
2026-06-09,06:11:51,0.0,0,15.1,62.9,0.0,0
2026-06-09,06:12:51,0.0,0,15.0,62.8,0.0,0
2026-06-09,06:13:51,0.0,0,15.1,62.7,0.0,0
2026-06-09,06:14:51,0.0,0,15.0,62.7,0.0,0
2026-06-09,06:15:51,0.0,0,15.1,62.6,0.0,0
2026-06-09,06:16:51,0.0,0,15.1,62.6,0.0,0
2026-06-09,06:17:51,0.0,0,15.0,62.5,0.0,0
2026-06-09,06:18:51,0.0,0,15.1,62.5,0.0,0
2026-06-09,06:19:51,0.0,0,15.0,62.6,0.0,0
2026-06-09,06:20:52,0.0,0,15.0,62.5,0.0,0
2026-06-09,06:21:51,0.0,0,15.0,62.5,0.0,0
2026-06-09,06:22:52,0.0,0,15.0,62.6,0.0,0
2026-06-09,06:23:52,0.0,0,15.0,62.6,0.0,0
2026-06-09,06:24:52,0.0,0,15.0,62.5,0.0,0
2026-06-09,06:25:52,0.0,0,15.0,62.6,0.0,0
2026-06-09,06:26:52,0.0,0,15.0,62.6,0.0,0
2026-06-09,06:27:52,0.0,0,15.0,62.6,0.0,0
2026-06-09,06:28:52,0.0,0,15.0,62.5,0.0,0
2026-06-09,06:29:52,0.0,0,15.0,62.6,0.0,0
2026-06-09,06:30:52,0.0,0,15.0,62.6,0.0,0
2026-06-09,06:31:52,0.0,0,14.9,62.7,0.0,0
2026-06-09,06:32:52,0.0,0,15.0,62.6,0.0,0
2026-06-09,06:33:52,0.0,0,14.9,62.7,0.0,0
2026-06-09,06:34:52,0.0,0,14.9,62.7,0.0,0
2026-06-09,06:35:52,0.0,0,14.9,62.7,0.0,0
2026-06-09,06:36:53,0.0,0,14.9,62.7,0.0,0
2026-06-09,06:37:53,0.0,0,14.9,62.8,0.0,0
2026-06-09,06:38:53,0.0,0,14.9,62.9,0.0,0
2026-06-09,06:39:53,0.0,0,14.9,62.8,0.0,0
2026-06-09,06:40:53,0.0,0,14.9,62.9,0.0,0
2026-06-09,06:41:53,0.0,0,14.8,62.9,0.0,0
2026-06-09,06:42:53,0.0,0,14.9,63.0,0.0,0
2026-06-09,06:43:53,0.0,0,14.8,63.1,0.0,0
2026-06-09,06:44:53,0.0,0,14.8,63.1,0.0,0
2026-06-09,06:45:53,0.0,0,14.8,63.0,0.0,0
2026-06-09,06:46:53,0.0,0,14.8,63.1,0.0,0
2026-06-09,06:47:53,0.0,0,14.8,63.3,0.0,0
2026-06-09,06:48:53,0.0,0,14.8,63.9,0.0,0
2026-06-09,06:49:53,0.0,0,14.8,64.2,0.0,0
2026-06-09,06:50:53,0.0,0,14.8,65.2,0.0,0
2026-06-09,06:51:53,0.0,0,14.7,66.0,0.0,0
2026-06-09,06:52:54,0.0,0,14.8,65.1,0.0,0
2026-06-09,06:53:54,0.0,0,14.8,65.0,0.0,0
2026-06-09,06:54:54,0.0,0,14.7,64.5,0.0,0
2026-06-09,06:55:54,0.0,0,14.7,64.4,0.0,0
2026-06-09,06:56:54,0.0,0,14.7,65.0,0.0,0
2026-06-09,06:57:54,0.0,0,14.7,64.9,0.0,0
2026-06-09,06:58:54,0.0,0,14.7,64.8,0.0,0
2026-06-09,06:59:54,0.0,0,14.7,64.9,0.0,0
2026-06-09,07:00:54,0.0,0,14.7,64.9,0.0,0
2026-06-09,07:01:54,0.0,0,14.7,65.1,0.0,0
2026-06-09,07:02:54,0.0,0,14.7,65.0,0.0,0
2026-06-09,07:03:54,0.0,0,14.7,64.9,0.0,0
2026-06-09,07:04:54,0.0,0,14.7,64.9,0.0,0
2026-06-09,07:05:54,0.0,0,14.7,64.9,0.0,0
2026-06-09,07:06:54,0.0,0,14.7,65.0,0.0,0
2026-06-09,07:07:54,0.0,0,14.7,65.0,0.0,0
2026-06-09,07:08:54,0.0,0,14.7,65.0,0.0,0
2026-06-09,07:09:55,0.0,0,14.7,65.1,0.0,0
2026-06-09,07:10:55,0.0,0,14.7,65.2,0.0,0
2026-06-09,07:11:55,0.0,0,14.7,65.3,0.0,0
2026-06-09,07:12:55,0.0,0,14.7,65.4,0.0,0
2026-06-09,07:13:55,0.0,0,14.8,65.4,0.0,0
2026-06-09,07:14:55,0.0,0,14.7,65.5,0.0,0
2026-06-09,07:15:55,0.0,0,14.8,65.5,0.0,0
2026-06-09,07:16:55,0.0,0,14.8,65.7,0.0,0
2026-06-09,07:17:55,0.0,0,14.7,65.7,0.0,0
2026-06-09,07:18:55,0.0,0,14.7,65.7,0.0,0
2026-06-09,07:19:55,0.0,0,14.7,65.8,0.0,0
2026-06-09,07:20:55,0.0,0,14.7,65.8,0.0,0
2026-06-09,07:21:55,0.0,0,14.7,65.9,0.0,0
2026-06-09,07:22:55,0.0,0,14.8,66.0,0.0,0
2026-06-09,07:23:56,0.0,0,14.8,65.9,0.0,0
2026-06-09,07:24:55,0.0,0,14.8,66.0,0.0,0
2026-06-09,07:25:56,0.0,0,14.8,65.9,0.0,0
2026-06-09,07:26:56,0.0,0,14.8,65.9,0.0,0
2026-06-09,07:27:56,0.0,0,14.8,66.0,0.0,0
2026-06-09,07:28:56,0.0,0,14.8,65.9,0.0,0
2026-06-09,07:29:56,0.0,0,14.8,66.0,0.0,0
2026-06-09,07:30:56,0.0,0,14.8,65.9,0.0,0
2026-06-09,07:31:56,0.0,0,14.8,65.8,0.0,0
2026-06-09,07:32:56,0.0,0,14.8,65.8,0.0,0
2026-06-09,07:33:56,0.0,0,14.8,65.7,0.0,0
2026-06-09,07:34:56,0.0,0,14.8,65.7,0.0,0
2026-06-09,07:35:56,0.0,0,14.8,65.7,0.0,0
2026-06-09,07:36:56,0.0,0,14.8,65.6,0.0,0
2026-06-09,07:37:56,0.0,0,14.8,65.5,0.0,0
2026-06-09,07:38:56,0.0,0,14.8,65.4,0.0,0
2026-06-09,07:39:56,0.0,0,14.9,65.3,0.0,0
2026-06-09,07:40:57,0.0,0,14.8,65.3,0.0,0
2026-06-09,07:41:57,0.0,0,14.8,65.3,0.0,0
2026-06-09,07:42:57,0.0,0,14.8,65.2,0.0,0
2026-06-09,07:43:57,0.0,0,14.8,65.1,0.0,0
2026-06-09,07:44:57,0.0,0,14.8,65.1,0.0,0
2026-06-09,07:45:57,0.0,0,14.8,65.0,0.0,0
2026-06-09,07:46:57,0.0,0,14.8,65.0,0.0,0
2026-06-09,07:47:57,0.0,0,14.8,65.0,0.0,0
2026-06-09,07:48:57,0.0,0,14.8,65.0,0.0,0
2026-06-09,07:49:57,0.0,0,14.8,64.9,0.0,0
2026-06-09,07:50:57,0.0,0,14.8,64.8,0.0,0
2026-06-09,07:51:57,0.0,0,14.8,64.9,0.0,0
2026-06-09,07:52:57,0.0,0,14.8,64.8,0.0,0
2026-06-09,07:53:57,0.0,0,14.9,64.9,0.0,0
